order_id,order_timestamp,customer_id,product_id,item_name,category,qty,unit_price,discount_pct,region,channel
ORD2025032208322,2025-03-22T19:37:04,C03506,P010,Gel Pen Set,Stationery,1,5.97,0.0,North,web
ORD2025032208323,2025-03-22T07:30:47,C03254,P002,USB-C Cable,Electronics,1,16.15,0.1,West,mobile
ORD2025032208324,2025-03-22T18:46:54,C35425,P004,Resistance Bands,Fitness,2,17.41,0.1,South,web
ORD2025032208325,2025-03-22T23:37:32,C23508,P001,Wireless Mouse,Electronics,1,34.99,0.0,East,web
ORD2025032208326,2025-03-22T15:53:14,C00217,P006,Denim Jeans,Apparel,1,40.68,0.1,East,web
ORD2025032208327,2025-03-22T20:09:40,C45556,P010,Gel Pen Set,Stationery,1,4.38,0.0,East,web
ORD2025032208328,2025-03-22T17:39:10,C14379,P006,Denim Jeans,Apparel,1,39.37,0.0,South,web
ORD2025032208329,2025-03-22T11:12:04,C06766,P011,Bluetooth Speaker,Electronics,1,89.18,0.0,North,mobile
ORD2025032208330,2025-03-22T06:13:40,C20467,P012,Running Shoes,Apparel,2,99.02,0.0,South,mobile
ORD2025032208331,2025-03-22T20:30:40,C01924,P003,Yoga Mat,Fitness,4,25.0,0.0,North,web
ORD2025032208332,2025-03-22T20:06:24,C44602,P004,Resistance Bands,Fitness,2,19.57,0.15,North,web
ORD2025032208333,2025-03-22T21:42:09,C04268,P009,Notebook A5,Stationery,1,5.76,0.05,East,web
ORD2025032208334,2025-03-22T18:58:52,C21428,P012,Running Shoes,Apparel,1,97.77,0.0,East,mobile
ORD2025032208335,2025-03-22T16:29:59,C26375,P008,Olive Oil 500ml,Grocery,1,10.39,0.1,South,web
ORD2025032208336,2025-03-22T18:36:53,C07861,P012,Running Shoes,Apparel,1,73.04,0.05,West,web
ORD2025032208337,2025-03-22T00:54:07,C46599,P007,Coffee Beans 250g,Grocery,4,16.09,0.0,North,mobile
ORD2025032208338,2025-03-22T18:21:07,C45443,P003,Yoga Mat,Fitness,2,27.43,0.15,West,mobile
ORD2025032208339,2025-03-22T04:46:58,C15523,P003,Yoga Mat,Fitness,4,22.74,0.1,North,mobile
ORD2025032208340,2025-03-22T04:27:26,C16682,P008,Olive Oil 500ml,Grocery,1,10.54,0.0,South,web
ORD2025032208341,2025-03-22T08:54:14,C39771,P009,Notebook A5,Stationery,2,6.91,0.05,West,web
ORD2025032208342,2025-03-22T02:44:26,C21141,P012,Running Shoes,Apparel,4,62.86,0.2,West,web
ORD2025032208343,2025-03-22T22:43:39,C44890,P004,Resistance Bands,Fitness,4,16.71,0.0,East,web
ORD2025032208344,2025-03-22T04:09:07,C07096,P010,Gel Pen Set,Stationery,5,3.07,0.2,West,mobile
ORD2025032208345,2025-03-22T18:40:17,C36211,P002,USB-C Cable,Electronics,1,16.98,0.0,North,mobile
ORD2025032208346,2025-03-22T12:03:06,C20250,P009,Notebook A5,Stationery,1,8.68,0.1,South,mobile
ORD2025032208347,2025-03-22T03:59:11,C06155,P011,Bluetooth Speaker,Electronics,1,79.27,0.0,West,store
ORD2025032208348,2025-03-22T06:30:39,C47481,P007,Coffee Beans 250g,Grocery,1,11.23,0.05,West,web
ORD2025032208349,2025-03-22T16:09:57,C10585,P010,Gel Pen Set,Stationery,1,3.5,0.05,East,web
ORD2025032208350,2025-03-22T14:54:13,C00119,P010,Gel Pen Set,Stationery,3,6.62,0.0,East,web
ORD2025032208351,2025-03-22T09:11:24,C20249,P010,Gel Pen Set,Stationery,5,3.15,0.0,West,mobile
ORD2025032208352,2025-03-22T18:37:00,C20190,P002,USB-C Cable,Electronics,4,15.55,0.1,East,mobile
ORD2025032208353,2025-03-22T12:50:30,C34466,P007,Coffee Beans 250g,Grocery,1,14.4,0.0,West,web
ORD2025032208354,2025-03-22T01:17:01,C48214,P005,Cotton T-Shirt,Apparel,3,19.51,0.05,East,web
ORD2025032208355,2025-03-22T16:37:04,C36258,P012,Running Shoes,Apparel,5,60.48,0.05,North,mobile
ORD2025032208356,2025-03-22T20:21:29,C32177,P011,Bluetooth Speaker,Electronics,1,77.06,0.0,South,web
ORD2025032208357,2025-03-22T18:09:06,C19431,P003,Yoga Mat,Fitness,3,24.72,0.05,West,web
ORD2025032208358,2025-03-22T02:25:52,C15973,P006,Denim Jeans,Apparel,1,44.74,0.0,North,store
ORD2025032208359,2025-03-22T00:31:54,C31240,P006,Denim Jeans,Apparel,2,58.75,0.05,East,store
ORD2025032208360,2025-03-22T23:31:21,C08456,P008,Olive Oil 500ml,Grocery,1,11.03,0.0,East,web
ORD2025032208361,2025-03-22T01:21:37,C01958,P007,Coffee Beans 250g,Grocery,2,12.38,0.0,South,mobile
ORD2025032208362,2025-03-22T19:46:31,C39108,P003,Yoga Mat,Fitness,1,19.39,0.0,South,web
ORD2025032208363,2025-03-22T09:14:14,C34205,P009,Notebook A5,Stationery,1,6.77,0.0,East,store
ORD2025032208364,2025-03-22T22:25:48,C00653,P011,Bluetooth Speaker,Electronics,1,68.14,0.0,South,mobile
ORD2025032208365,2025-03-22T14:59:55,C05688,P006,Denim Jeans,Apparel,1,58.8,0.15,West,mobile
ORD2025032208366,2025-03-22T22:45:34,C05473,P003,Yoga Mat,Fitness,1,34.56,0.05,South,web
ORD2025032208367,2025-03-22T23:34:42,C25693,P001,Wireless Mouse,Electronics,2,36.47,0.05,North,mobile
ORD2025032208368,2025-03-22T14:55:53,C02169,P011,Bluetooth Speaker,Electronics,1,75.5,0.0,East,web
ORD2025032208369,2025-03-22T13:44:57,C19566,P001,Wireless Mouse,Electronics,2,36.04,0.05,West,mobile
ORD2025032208370,2025-03-22T11:20:34,C18854,P012,Running Shoes,Apparel,3,68.5,0.0,East,web
ORD2025032208371,2025-03-22T13:39:41,C21966,P011,Bluetooth Speaker,Electronics,3,59.44,0.0,North,web
ORD2025032208372,2025-03-22T13:00:02,C12520,P006,Denim Jeans,Apparel,3,46.38,0.05,South,store
ORD2025032208373,2025-03-22T15:38:33,C07480,P005,Cotton T-Shirt,Apparel,2,24.2,0.0,North,web
ORD2025032208374,2025-03-22T12:34:51,C45038,P005,Cotton T-Shirt,Apparel,1,14.4,0.0,South,mobile
ORD2025032208375,2025-03-22T11:02:40,C34642,P007,Coffee Beans 250g,Grocery,1,15.02,0.05,East,store
ORD2025032208376,2025-03-22T08:05:09,C15758,P001,Wireless Mouse,Electronics,1,31.4,0.05,West,web
ORD2025032208377,2025-03-22T10:01:52,C48010,P012,Running Shoes,Apparel,2,66.93,0.0,North,store
ORD2025032208378,2025-03-22T03:35:25,C05337,P007,Coffee Beans 250g,Grocery,1,16.9,0.0,East,store
ORD2025032208379,2025-03-22T08:26:25,C14270,P008,Olive Oil 500ml,Grocery,1,10.06,0.1,West,mobile
ORD2025032208380,2025-03-22T00:38:37,C32557,P009,Notebook A5,Stationery,1,4.29,0.0,East,mobile
ORD2025032208381,2025-03-22T11:21:42,C27160,P011,Bluetooth Speaker,Electronics,1,66.36,0.2,North,mobile
ORD2025032208382,2025-03-22T05:18:27,C15330,P003,Yoga Mat,Fitness,1,32.4,0.05,East,mobile
ORD2025032208383,2025-03-22T17:13:56,C42040,P002,USB-C Cable,Electronics,4,13.58,0.05,South,store
ORD2025032208384,2025-03-22T13:49:24,C35821,P008,Olive Oil 500ml,Grocery,1,9.18,0.1,East,web
ORD2025032208385,2025-03-22T19:44:05,C29345,P003,Yoga Mat,Fitness,2,32.6,0.0,West,mobile
ORD2025032208386,2025-03-22T23:40:43,C07715,P011,Bluetooth Speaker,Electronics,2,48.71,0.0,East,web
ORD2025032208387,2025-03-22T13:53:38,C43903,P005,Cotton T-Shirt,Apparel,4,23.64,0.15,North,web
ORD2025032208388,2025-03-22T02:49:01,C19576,P009,Notebook A5,Stationery,4,4.76,0.15,South,store
ORD2025032208389,2025-03-22T17:46:04,C34780,P011,Bluetooth Speaker,Electronics,1,85.88,0.1,West,web
ORD2025032208390,2025-03-22T06:27:51,C43797,P008,Olive Oil 500ml,Grocery,1,11.65,0.0,West,store
ORD2025032208391,2025-03-22T05:34:42,C36609,P001,Wireless Mouse,Electronics,1,30.38,0.0,West,mobile
ORD2025032208392,2025-03-22T09:35:21,C22859,P005,Cotton T-Shirt,Apparel,1,17.47,0.0,East,web
ORD2025032208393,2025-03-22T15:59:45,C34805,P010,Gel Pen Set,Stationery,2,5.15,0.05,South,mobile
ORD2025032208394,2025-03-22T06:45:28,C16785,P010,Gel Pen Set,Stationery,1,4.36,0.0,East,web
ORD2025032208395,2025-03-22T21:34:26,C25757,P009,Notebook A5,Stationery,1,5.05,0.05,North,store
ORD2025032208396,2025-03-22T02:20:54,C46422,P011,Bluetooth Speaker,Electronics,3,79.11,0.0,East,store
ORD2025032208397,2025-03-22T12:28:19,C05246,P011,Bluetooth Speaker,Electronics,1,48.49,0.1,West,mobile
ORD2025032208398,2025-03-22T03:19:31,C44801,P002,USB-C Cable,Electronics,1,14.32,0.0,North,web
ORD2025032208399,2025-03-22T20:32:18,C14851,P004,Resistance Bands,Fitness,3,15.81,0.0,North,web
ORD2025032208400,2025-03-22T10:58:24,C24339,P009,Notebook A5,Stationery,3,4.44,0.0,South,mobile
ORD2025032208401,2025-03-22T07:58:21,C05863,P005,Cotton T-Shirt,Apparel,1,19.7,0.1,North,web
ORD2025032208402,2025-03-22T00:19:26,C41878,P003,Yoga Mat,Fitness,2,32.52,0.0,North,web
ORD2025032208403,2025-03-22T22:21:56,C30160,P008,Olive Oil 500ml,Grocery,1,14.5,0.15,West,web
ORD2025032208404,2025-03-22T08:41:05,C08885,P008,Olive Oil 500ml,Grocery,1,11.97,0.0,West,web
ORD2025032208405,2025-03-22T20:40:24,C39877,P002,USB-C Cable,Electronics,1,12.31,0.05,West,web
ORD2025032208406,2025-03-22T13:07:40,C44723,P003,Yoga Mat,Fitness,1,20.34,0.05,West,store
ORD2025032208407,2025-03-22T02:00:19,C29485,P010,Gel Pen Set,Stationery,1,5.04,0.0,East,web
ORD2025032208408,2025-03-22T06:40:21,C08848,P004,Resistance Bands,Fitness,2,20.96,0.0,East,mobile
ORD2025032208409,2025-03-22T02:24:16,C14847,P002,USB-C Cable,Electronics,1,8.42,0.05,East,mobile
ORD2025032208410,2025-03-22T03:39:41,C00874,P007,Coffee Beans 250g,Grocery,1,13.39,0.0,South,mobile
ORD2025032208411,2025-03-22T09:30:29,C12150,P012,Running Shoes,Apparel,1,99.63,0.0,West,store
ORD2025032208412,2025-03-22T19:06:29,C12908,P010,Gel Pen Set,Stationery,2,6.53,0.1,North,mobile
ORD2025032208413,2025-03-22T22:05:55,C17836,P006,Denim Jeans,Apparel,1,58.25,0.05,South,web
ORD2025032208414,2025-03-22T08:57:36,C26382,P009,Notebook A5,Stationery,2,8.73,0.0,East,web
ORD2025032208415,2025-03-22T18:41:07,C18511,P002,USB-C Cable,Electronics,4,10.14,0.2,North,mobile
ORD2025032208416,2025-03-22T01:38:16,C44647,P011,Bluetooth Speaker,Electronics,2,89.66,0.05,North,web
ORD2025032208417,2025-03-22T12:45:01,C02650,P003,Yoga Mat,Fitness,1,27.97,0.0,South,mobile
ORD2025032208418,2025-03-22T18:54:03,C01321,P007,Coffee Beans 250g,Grocery,2,17.57,0.0,North,web
ORD2025032208419,2025-03-22T01:27:15,C43880,P007,Coffee Beans 250g,Grocery,1,12.18,0.15,East,web
ORD2025032208420,2025-03-22T09:27:22,C03010,P004,Resistance Bands,Fitness,2,20.66,0.1,East,web
ORD2025032208421,2025-03-22T01:10:43,C22371,P007,Coffee Beans 250g,Grocery,1,16.42,0.0,South,web
ORD2025032208422,2025-03-22T05:39:46,C25574,P005,Cotton T-Shirt,Apparel,2,19.6,0.0,West,mobile
ORD2025032208423,2025-03-22T11:42:18,C36504,P001,Wireless Mouse,Electronics,1,36.11,0.0,North,web
ORD2025032208424,2025-03-22T08:31:54,C23904,P003,Yoga Mat,Fitness,1,27.85,0.0,East,mobile
ORD2025032208425,2025-03-22T03:15:23,C47487,P011,Bluetooth Speaker,Electronics,2,78.63,0.1,North,web
ORD2025032208426,2025-03-22T09:48:15,C02202,P011,Bluetooth Speaker,Electronics,1,72.66,0.0,East,web
ORD2025032208427,2025-03-22T12:51:37,C48228,P005,Cotton T-Shirt,Apparel,1,22.05,0.0,North,web
ORD2025032208428,2025-03-22T22:23:57,C27443,P012,Running Shoes,Apparel,3,79.03,0.0,East,web
ORD2025032208429,2025-03-22T04:02:53,C40081,P008,Olive Oil 500ml,Grocery,2,9.89,0.0,West,mobile
ORD2025032208430,2025-03-22T11:21:35,C03966,P004,Resistance Bands,Fitness,1,15.34,0.0,East,mobile
ORD2025032208431,2025-03-22T06:13:11,C32450,P005,Cotton T-Shirt,Apparel,2,18.42,0.05,North,store
ORD2025032208432,2025-03-22T07:03:50,C11886,P009,Notebook A5,Stationery,2,8.16,0.0,West,web
ORD2025032208433,2025-03-22T17:38:23,C15915,P011,Bluetooth Speaker,Electronics,2,84.52,0.1,North,mobile
ORD2025032208434,2025-03-22T17:05:12,C44177,P005,Cotton T-Shirt,Apparel,2,19.05,0.05,South,store
ORD2025032208435,2025-03-22T01:53:31,C17310,P007,Coffee Beans 250g,Grocery,1,10.14,0.05,East,web
ORD2025032208436,2025-03-22T12:39:03,C22474,P011,Bluetooth Speaker,Electronics,1,81.21,0.0,East,mobile
ORD2025032208437,2025-03-22T16:53:36,C02537,P005,Cotton T-Shirt,Apparel,2,20.68,0.0,East,store
ORD2025032208438,2025-03-22T16:37:15,C49049,P002,USB-C Cable,Electronics,1,17.2,0.0,East,web
ORD2025032208439,2025-03-22T18:55:23,C11414,P011,Bluetooth Speaker,Electronics,2,80.93,0.0,East,mobile
ORD2025032208440,2025-03-22T05:59:32,C08676,P005,Cotton T-Shirt,Apparel,1,16.33,0.0,West,mobile
ORD2025032208441,2025-03-22T19:59:30,C11930,P011,Bluetooth Speaker,Electronics,1,48.07,0.0,East,web
ORD2025032208442,2025-03-22T17:42:01,C37457,P009,Notebook A5,Stationery,1,7.69,0.0,North,web
ORD2025032208443,2025-03-22T15:22:31,C36916,P012,Running Shoes,Apparel,2,72.04,0.2,East,web
ORD2025032208444,2025-03-22T22:55:01,C23801,P003,Yoga Mat,Fitness,2,30.81,0.05,South,web
ORD2025032208445,2025-03-22T12:16:28,C47573,P001,Wireless Mouse,Electronics,4,38.03,0.0,East,mobile
ORD2025032208446,2025-03-22T09:26:38,C34903,P005,Cotton T-Shirt,Apparel,2,22.86,0.05,West,web
ORD2025032208447,2025-03-22T12:59:56,C08871,P011,Bluetooth Speaker,Electronics,2,46.47,0.0,East,mobile
ORD2025032208448,2025-03-22T03:33:05,C45670,P012,Running Shoes,Apparel,2,109.65,0.0,North,store
ORD2025032208449,2025-03-22T08:07:15,C36880,P006,Denim Jeans,Apparel,2,60.5,0.0,West,mobile
ORD2025032208450,2025-03-22T14:04:08,C16519,P010,Gel Pen Set,Stationery,1,4.77,0.0,North,mobile
ORD2025032208451,2025-03-22T00:32:23,C45474,P010,Gel Pen Set,Stationery,3,3.57,0.1,North,web
ORD2025032208452,2025-03-22T07:19:31,C03642,P007,Coffee Beans 250g,Grocery,3,15.09,0.2,North,mobile
ORD2025032208453,2025-03-22T06:04:02,C46973,P011,Bluetooth Speaker,Electronics,2,64.56,0.1,South,web
ORD2025032208454,2025-03-22T05:00:36,C46439,P011,Bluetooth Speaker,Electronics,1,56.48,0.0,North,web
ORD2025032208455,2025-03-22T04:12:50,C30594,P001,Wireless Mouse,Electronics,3,37.67,0.0,East,mobile
ORD2025032208456,2025-03-22T16:02:22,C28185,P007,Coffee Beans 250g,Grocery,1,16.34,0.2,West,web
ORD2025032208457,2025-03-22T06:33:30,C33460,P002,USB-C Cable,Electronics,1,8.97,0.15,South,web
ORD2025032208458,2025-03-22T19:25:26,C17455,P005,Cotton T-Shirt,Apparel,1,26.2,0.0,North,mobile
ORD2025032208459,2025-03-22T07:01:19,C36369,P011,Bluetooth Speaker,Electronics,1,47.43,0.0,East,store
ORD2025032208460,2025-03-22T02:07:55,C05388,P007,Coffee Beans 250g,Grocery,2,11.1,0.0,East,web
ORD2025032208461,2025-03-22T11:20:40,C07061,P004,Resistance Bands,Fitness,2,21.23,0.0,West,web
ORD2025032208462,2025-03-22T19:00:09,C01521,P006,Denim Jeans,Apparel,1,46.25,0.15,West,web
ORD2025032208463,2025-03-22T17:59:44,C21452,P010,Gel Pen Set,Stationery,2,5.07,0.2,West,web
ORD2025032208464,2025-03-22T22:54:50,C08179,P007,Coffee Beans 250g,Grocery,3,11.26,0.0,South,mobile
ORD2025032208465,2025-03-22T10:15:56,C40005,P004,Resistance Bands,Fitness,3,13.95,0.0,East,web
ORD2025032208466,2025-03-22T20:17:24,C10387,P009,Notebook A5,Stationery,1,4.23,0.0,West,store
ORD2025032208467,2025-03-22T07:57:58,C48071,P012,Running Shoes,Apparel,1,95.9,0.0,East,web
ORD2025032208468,2025-03-22T10:38:09,C09034,P005,Cotton T-Shirt,Apparel,1,18.11,0.0,West,web
ORD2025032208469,2025-03-22T14:57:57,C24107,P006,Denim Jeans,Apparel,1,49.14,0.0,South,mobile
ORD2025032208470,2025-03-22T08:06:59,C48280,P011,Bluetooth Speaker,Electronics,5,78.37,0.0,North,mobile
ORD2025032208471,2025-03-22T15:56:14,C43136,P006,Denim Jeans,Apparel,1,50.2,0.0,East,store
ORD2025032208472,2025-03-22T21:54:31,C10727,P005,Cotton T-Shirt,Apparel,2,21.92,0.0,West,mobile
ORD2025032208473,2025-03-22T03:16:49,C36660,P009,Notebook A5,Stationery,3,5.91,0.1,East,store
ORD2025032208474,2025-03-22T07:08:33,C11733,P012,Running Shoes,Apparel,2,71.59,0.1,South,web
ORD2025032208475,2025-03-22T15:19:46,C17424,P007,Coffee Beans 250g,Grocery,1,10.37,0.0,West,web
ORD2025032208476,2025-03-22T15:13:06,C08731,P007,Coffee Beans 250g,Grocery,5,14.15,0.15,West,web
ORD2025032208477,2025-03-22T20:13:27,C39523,P007,Coffee Beans 250g,Grocery,1,16.57,0.1,East,mobile
ORD2025032208478,2025-03-22T00:27:11,C48251,P002,USB-C Cable,Electronics,1,10.83,0.0,West,web
ORD2025032208479,2025-03-22T04:22:25,C24560,P002,USB-C Cable,Electronics,1,15.43,0.0,West,mobile
ORD2025032208480,2025-03-22T10:33:21,C44238,P003,Yoga Mat,Fitness,1,18.79,0.1,West,mobile
ORD2025032208481,2025-03-22T00:50:56,C06934,P003,Yoga Mat,Fitness,2,30.7,0.05,North,mobile
ORD2025032208482,2025-03-22T02:28:11,C24161,P006,Denim Jeans,Apparel,1,50.89,0.2,South,mobile
ORD2025032208483,2025-03-22T16:20:17,C31991,P012,Running Shoes,Apparel,3,103.11,0.0,North,store
ORD2025032208484,2025-03-22T14:18:47,C49398,P001,Wireless Mouse,Electronics,3,39.13,0.0,South,mobile
ORD2025032208485,2025-03-22T17:37:52,C03902,P005,Cotton T-Shirt,Apparel,1,15.71,0.0,East,web
ORD2025032208486,2025-03-22T22:04:25,C19768,P005,Cotton T-Shirt,Apparel,1,18.19,0.1,West,web
ORD2025032208487,2025-03-22T04:56:13,C00544,P008,Olive Oil 500ml,Grocery,1,9.64,0.05,East,web
ORD2025032208488,2025-03-22T05:42:30,C12567,P010,Gel Pen Set,Stationery,2,6.4,0.0,North,web
ORD2025032208489,2025-03-22T02:55:13,C49630,P004,Resistance Bands,Fitness,1,15.74,0.15,West,mobile
ORD2025032208490,2025-03-22T03:54:57,C26025,P008,Olive Oil 500ml,Grocery,2,14.75,0.0,West,web
ORD2025032208491,2025-03-22T16:57:38,C49267,P002,USB-C Cable,Electronics,1,11.02,0.0,West,mobile
ORD2025032208492,2025-03-22T16:52:20,C44578,P003,Yoga Mat,Fitness,3,28.78,0.0,South,web
ORD2025032208493,2025-03-22T16:45:05,C29812,P011,Bluetooth Speaker,Electronics,2,62.58,0.15,South,web
ORD2025032208494,2025-03-22T04:35:24,C35043,P005,Cotton T-Shirt,Apparel,3,23.87,0.0,South,web
ORD2025032208495,2025-03-22T06:35:44,C32696,P005,Cotton T-Shirt,Apparel,2,27.99,0.0,North,store
ORD2025032208496,2025-03-22T00:28:52,C39299,P006,Denim Jeans,Apparel,2,51.57,0.1,West,web
ORD2025032208497,2025-03-22T16:27:55,C34643,P006,Denim Jeans,Apparel,1,62.22,0.0,West,web
ORD2025032208498,2025-03-22T21:20:09,C07658,P011,Bluetooth Speaker,Electronics,2,62.26,0.0,North,web
ORD2025032208499,2025-03-22T00:53:42,C10392,P003,Yoga Mat,Fitness,1,20.03,0.0,South,mobile
ORD2025032208500,2025-03-22T22:13:54,C44275,P002,USB-C Cable,Electronics,1,14.04,0.15,East,mobile
ORD2025032208501,2025-03-22T12:44:30,C10452,P001,Wireless Mouse,Electronics,1,25.88,0.0,South,web
ORD2025032208502,2025-03-22T17:46:04,C09294,P002,USB-C Cable,Electronics,1,15.22,0.05,East,web
ORD2025032208503,2025-03-22T22:21:40,C42727,P002,USB-C Cable,Electronics,2,9.28,0.0,South,mobile
ORD2025032208504,2025-03-22T07:47:41,C14635,P009,Notebook A5,Stationery,1,5.66,0.0,South,web
ORD2025032208505,2025-03-22T07:54:01,C28792,P007,Coffee Beans 250g,Grocery,2,11.1,0.05,North,mobile
ORD2025032208506,2025-03-22T17:33:06,C26929,P011,Bluetooth Speaker,Electronics,1,71.64,0.05,West,mobile
ORD2025032208507,2025-03-22T15:43:26,C38039,P003,Yoga Mat,Fitness,2,28.77,0.1,West,web
ORD2025032208508,2025-03-22T13:22:20,C24459,P012,Running Shoes,Apparel,1,87.05,0.0,East,web
ORD2025032208509,2025-03-22T06:48:01,C22186,P012,Running Shoes,Apparel,2,58.65,0.0,East,store
ORD2025032208510,2025-03-22T01:51:21,C27651,P011,Bluetooth Speaker,Electronics,5,74.72,0.0,South,web
ORD2025032208511,2025-03-22T07:48:21,C08346,P012,Running Shoes,Apparel,3,109.87,0.05,West,mobile
ORD2025032208512,2025-03-22T10:03:50,C20595,P008,Olive Oil 500ml,Grocery,2,9.45,0.1,North,web
ORD2025032208513,2025-03-22T21:30:27,C15267,P006,Denim Jeans,Apparel,2,58.34,0.0,East,mobile
ORD2025032208514,2025-03-22T00:17:49,C40905,P012,Running Shoes,Apparel,1,102.89,0.05,East,store
ORD2025032208515,2025-03-22T13:27:47,C03550,P005,Cotton T-Shirt,Apparel,1,14.59,0.15,North,web
ORD2025032208516,2025-03-22T08:50:20,C38836,P007,Coffee Beans 250g,Grocery,2,16.8,0.15,East,mobile
ORD2025032208517,2025-03-22T11:41:30,C40008,P012,Running Shoes,Apparel,1,91.98,0.0,South,web
ORD2025032208518,2025-03-22T22:39:44,C45662,P001,Wireless Mouse,Electronics,1,25.31,0.05,West,web
ORD2025032208519,2025-03-22T16:46:53,C13806,P001,Wireless Mouse,Electronics,1,37.52,0.0,North,web
ORD2025032208520,2025-03-22T15:51:51,C15317,P011,Bluetooth Speaker,Electronics,1,56.68,0.15,East,web
ORD2025032208521,2025-03-22T21:14:36,C23608,P001,Wireless Mouse,Electronics,1,36.15,0.05,South,web
ORD2025032208522,2025-03-22T13:12:22,C47619,P012,Running Shoes,Apparel,3,56.2,0.05,East,web
ORD2025032208523,2025-03-22T03:22:00,C32286,P009,Notebook A5,Stationery,1,7.78,0.05,North,web
ORD2025032208524,2025-03-22T09:46:51,C42479,P009,Notebook A5,Stationery,1,5.18,0.15,North,web
ORD2025032208525,2025-03-22T04:47:05,C07811,P004,Resistance Bands,Fitness,1,18.12,0.0,North,web
ORD2025032208526,2025-03-22T11:49:13,C41449,P001,Wireless Mouse,Electronics,1,37.97,0.1,West,web
ORD2025032208527,2025-03-22T12:21:46,C40849,P011,Bluetooth Speaker,Electronics,2,59.1,0.1,West,mobile
ORD2025032208528,2025-03-22T22:38:48,C25431,P003,Yoga Mat,Fitness,3,20.76,0.2,East,mobile
ORD2025032208529,2025-03-22T22:39:06,C15491,P002,USB-C Cable,Electronics,1,8.93,0.0,East,mobile
ORD2025032208530,2025-03-22T18:55:08,C03949,P011,Bluetooth Speaker,Electronics,1,84.54,0.0,South,mobile
ORD2025032208531,2025-03-22T20:22:23,C48589,P005,Cotton T-Shirt,Apparel,1,21.52,0.05,South,store
ORD2025032208532,2025-03-22T08:52:26,C46666,P006,Denim Jeans,Apparel,1,51.74,0.0,South,web
ORD2025032208533,2025-03-22T20:35:44,C36077,P002,USB-C Cable,Electronics,1,17.26,0.05,East,mobile
ORD2025032208534,2025-03-22T20:33:58,C48002,P004,Resistance Bands,Fitness,1,12.9,0.0,West,web
ORD2025032208535,2025-03-22T09:55:46,C42325,P006,Denim Jeans,Apparel,1,58.99,0.0,South,web
ORD2025032208536,2025-03-22T09:13:30,C48038,P011,Bluetooth Speaker,Electronics,3,63.42,0.0,South,mobile
ORD2025032208537,2025-03-22T03:59:20,C18170,P005,Cotton T-Shirt,Apparel,1,19.65,0.0,North,mobile
ORD2025032208538,2025-03-22T17:18:51,C32810,P011,Bluetooth Speaker,Electronics,3,50.4,0.05,West,web
ORD2025032208539,2025-03-22T18:03:14,C01009,P003,Yoga Mat,Fitness,1,32.13,0.0,East,mobile
ORD2025032208540,2025-03-22T14:57:04,C06511,P004,Resistance Bands,Fitness,1,16.44,0.0,West,mobile
ORD2025032208541,2025-03-22T16:54:02,C26533,P001,Wireless Mouse,Electronics,1,27.69,0.0,West,web
ORD2025032208542,2025-03-22T15:40:12,C36665,P007,Coffee Beans 250g,Grocery,3,13.67,0.05,South,mobile
ORD2025032208543,2025-03-22T19:33:25,C49048,P005,Cotton T-Shirt,Apparel,2,26.64,0.05,East,web
ORD2025032208544,2025-03-22T09:13:06,C00341,P011,Bluetooth Speaker,Electronics,3,68.27,0.0,South,mobile
ORD2025032208545,2025-03-22T11:15:36,C24775,P010,Gel Pen Set,Stationery,2,4.22,0.1,West,store
ORD2025032208546,2025-03-22T17:43:08,C17145,P006,Denim Jeans,Apparel,1,53.2,0.0,East,mobile
ORD2025032208547,2025-03-22T07:15:12,C30915,P004,Resistance Bands,Fitness,2,19.42,0.1,North,mobile
ORD2025032208548,2025-03-22T06:53:57,C10420,P011,Bluetooth Speaker,Electronics,1,78.62,0.0,North,mobile
ORD2025032208549,2025-03-22T10:32:24,C34860,P004,Resistance Bands,Fitness,1,17.09,0.05,South,store
ORD2025032208550,2025-03-22T14:28:41,C01358,P001,Wireless Mouse,Electronics,1,30.26,0.0,North,web
ORD2025032208551,2025-03-22T12:13:39,C24562,P004,Resistance Bands,Fitness,1,18.04,0.05,South,mobile
ORD2025032208552,2025-03-22T18:13:04,C38163,P007,Coffee Beans 250g,Grocery,2,17.01,0.05,South,web
ORD2025032208553,2025-03-22T18:25:16,C47308,P012,Running Shoes,Apparel,5,86.26,0.0,South,web
ORD2025032208554,2025-03-22T04:39:16,C35832,P006,Denim Jeans,Apparel,2,49.64,0.0,North,mobile
ORD2025032208555,2025-03-22T06:02:00,C09903,P006,Denim Jeans,Apparel,4,48.82,0.0,South,mobile
ORD2025032208556,2025-03-22T18:04:59,C24254,P010,Gel Pen Set,Stationery,1,4.84,0.0,East,mobile
ORD2025032208557,2025-03-22T09:14:57,C48836,P006,Denim Jeans,Apparel,2,60.16,0.0,South,web
ORD2025032208558,2025-03-22T22:23:22,C05995,P008,Olive Oil 500ml,Grocery,1,15.0,0.05,South,web
ORD2025032208559,2025-03-22T18:29:10,C17640,P004,Resistance Bands,Fitness,1,16.7,0.05,South,mobile
ORD2025032208560,2025-03-22T21:45:07,C10312,P002,USB-C Cable,Electronics,3,15.98,0.1,North,web
ORD2025032208561,2025-03-22T11:32:58,C27641,P011,Bluetooth Speaker,Electronics,5,62.05,0.15,South,web
ORD2025032208562,2025-03-22T07:22:43,C42771,P005,Cotton T-Shirt,Apparel,1,25.96,0.1,West,web
